cosine_similarity,entity_overlap,length_ratio,task_id,source,corruption_type,label
0.7104585766792297,0.45,0.8070175438596491,he_093,humaneval,over_summarization,0
0.6635079979896545,0.47058823529411764,2.8181818181818183,he_094,humaneval,none,1
0.6505463123321533,0.21428571428571427,4.092307692307692,he_095,humaneval,none,1
0.42707565426826477,0.07142857142857142,0.5230769230769231,he_095,humaneval,tool_result_drop,0
0.6549725532531738,0.0,0.4,he_095,humaneval,over_summarization,0
0.702647864818573,0.45,4.355555555555555,he_096,humaneval,none,1
0.6824820637702942,0.7368421052631579,4.682926829268292,he_097,humaneval,none,1
0.7903652787208557,0.75,8.625,he_098,humaneval,none,1
0.735621452331543,0.5,2.962025316455696,he_099,humaneval,none,1
0.6893901228904724,0.45454545454545453,0.8860759493670886,he_099,humaneval,truncation,0
0.6408990621566772,0.36363636363636365,0.5822784810126582,he_099,humaneval,tool_result_drop,0
0.7918476462364197,0.6086956521739131,2.3625,he_100,humaneval,none,1
0.6733620166778564,0.391304347826087,0.7,he_100,humaneval,truncation,0
0.6271619200706482,0.391304347826087,0.4375,he_100,humaneval,tool_result_drop,0
0.8786535263061523,0.391304347826087,0.4375,he_100,humaneval,over_summarization,0
0.6803058385848999,0.42857142857142855,3.381818181818182,he_101,humaneval,none,1
0.7556343674659729,0.8095238095238095,4.384615384615385,he_103,humaneval,none,1
0.5180490612983704,0.2857142857142857,0.7230769230769231,he_103,humaneval,tool_result_drop,0
0.745966911315918,0.14285714285714285,0.2,he_103,humaneval,over_summarization,0
0.7457093596458435,0.3684210526315789,5.113636363636363,he_104,humaneval,none,1
0.6216702461242676,0.7,2.255813953488372,he_105,humaneval,none,1
0.5539340972900391,0.2,0.6744186046511628,he_105,humaneval,truncation,0
0.2625103294849396,0.075,0.3333333333333333,he_105,humaneval,tool_result_drop,0
0.5722759962081909,0.125,0.24031007751937986,he_105,humaneval,over_summarization,0
0.5590943694114685,0.7727272727272727,3.2151898734177213,he_106,humaneval,none,1
0.5957760810852051,0.45454545454545453,0.9620253164556962,he_106,humaneval,truncation,0
-0.01062879990786314,0.045454545454545456,0.10126582278481013,he_106,humaneval,tool_result_drop,0
0.4805415868759155,0.3181818181818182,0.27848101265822783,he_106,humaneval,over_summarization,0
0.7995970249176025,0.6521739130434783,3.8225806451612905,he_108,humaneval,none,1
0.6514711380004883,0.13043478260869565,0.7741935483870968,he_108,humaneval,tool_result_drop,0
0.6325579881668091,0.17391304347826086,0.5161290322580645,he_108,humaneval,over_summarization,0
0.8021834492683411,0.32558139534883723,1.1043956043956045,he_109,humaneval,none,1
0.7204190492630005,0.4642857142857143,1.8818181818181818,he_110,humaneval,none,1
0.4572535455226898,0.07142857142857142,0.39090909090909093,he_110,humaneval,tool_result_drop,0
0.6722901463508606,0.21428571428571427,0.2545454545454545,he_110,humaneval,over_summarization,0
0.7816433310508728,0.5416666666666666,3.210526315789474,he_111,humaneval,none,1
0.7649952173233032,0.7083333333333334,3.2346938775510203,he_112,humaneval,none,1
0.5398486852645874,0.3333333333333333,0.47959183673469385,he_112,humaneval,tool_result_drop,0
0.7428144216537476,0.5757575757575758,2.3333333333333335,he_107,humaneval,none,1
0.6392549276351929,0.7307692307692307,3.4105263157894736,he_113,humaneval,none,1
0.6498201489448547,0.3076923076923077,1.0210526315789474,he_113,humaneval,truncation,0
0.5047403573989868,0.23076923076923078,0.7052631578947368,he_113,humaneval,tool_result_drop,0
0.4402049481868744,0.15384615384615385,0.2736842105263158,he_113,humaneval,over_summarization,0
0.7493684887886047,0.6153846153846154,6.166666666666667,he_114,humaneval,none,1
0.8736196160316467,0.5777777777777777,3.3120567375886525,he_115,humaneval,none,1
0.7030352354049683,0.08888888888888889,0.2553191489361702,he_115,humaneval,tool_result_drop,0
0.5146539807319641,0.06666666666666667,0.1276595744680851,he_115,humaneval,over_summarization,0
0.8013434410095215,0.48,2.613861386138614,he_117,humaneval,none,1
0.824292778968811,0.625,3.04040404040404,he_119,humaneval,none,1
0.6003163456916809,0.2916666666666667,0.5151515151515151,he_119,humaneval,tool_result_drop,0
0.7901300191879272,0.2916666666666667,0.3333333333333333,he_119,humaneval,over_summarization,0
0.7658525705337524,0.4827586206896552,1.9811320754716981,he_120,humaneval,none,1
0.8180086612701416,0.10344827586206896,0.2830188679245283,he_120,humaneval,over_summarization,0
0.6930742859840393,0.5263157894736842,4.871794871794871,he_121,humaneval,none,1
0.7961528897285461,0.5428571428571428,2.1884057971014492,he_123,humaneval,none,1
0.7423905730247498,0.35135135135135137,2.082089552238806,he_124,humaneval,none,1
0.6174260973930359,0.0,0.29850746268656714,he_124,humaneval,tool_result_drop,0
0.5567083358764648,0.1891891891891892,0.31343283582089554,he_124,humaneval,over_summarization,0
0.7704337239265442,0.4583333333333333,4.641791044776119,he_125,humaneval,none,1
0.6526200175285339,0.16666666666666666,1.3880597014925373,he_125,humaneval,truncation,0
0.24908484518527985,0.041666666666666664,0.6567164179104478,he_125,humaneval,tool_result_drop,0
0.540206253528595,0.125,0.40298507462686567,he_125,humaneval,over_summarization,0
0.7999459505081177,0.4444444444444444,1.6631578947368422,he_126,humaneval,none,1
0.43745946884155273,0.16666666666666666,0.15789473684210525,he_126,humaneval,over_summarization,0
0.7892811298370361,0.85,5.0508474576271185,he_128,humaneval,none,1
0.6870813965797424,0.6,1.5084745762711864,he_128,humaneval,truncation,0
0.4408314824104309,0.2,0.711864406779661,he_128,humaneval,tool_result_drop,0
0.6857817769050598,0.2,0.288135593220339,he_128,humaneval,over_summarization,0
0.7247849702835083,0.5833333333333334,4.170731707317073,he_130,humaneval,none,1
0.6774057745933533,0.3611111111111111,2.6910569105691056,he_130,humaneval,entity_omission,0
0.591465413570404,0.19444444444444445,0.45528455284552843,he_130,humaneval,tool_result_drop,0
0.5938513875007629,0.4166666666666667,0.5203252032520326,he_130,humaneval,over_summarization,0
0.6848486065864563,0.6470588235294118,5.275862068965517,he_134,humaneval,none,1
0.6016345620155334,0.4117647058823529,0.7586206896551724,he_134,humaneval,tool_result_drop,0
0.747989296913147,0.11764705882352941,0.5172413793103449,he_134,humaneval,over_summarization,0
0.7314655184745789,0.6666666666666666,3.1379310344827585,he_136,humaneval,none,1
0.49579760432243347,0.1111111111111111,0.5517241379310345,he_136,humaneval,tool_result_drop,0
0.8125104308128357,0.16666666666666666,0.5172413793103449,he_136,humaneval,over_summarization,0
0.6227633357048035,0.4090909090909091,3.746031746031746,he_137,humaneval,none,1
0.6484549045562744,0.3181818181818182,1.1111111111111112,he_137,humaneval,truncation,0
0.589087188243866,0.3181818181818182,1.126984126984127,he_137,humaneval,tool_result_drop,0
0.5731348991394043,0.09090909090909091,0.4603174603174603,he_137,humaneval,over_summarization,0
0.6650186777114868,0.5714285714285714,10.071428571428571,he_138,humaneval,none,1
0.7911065816879272,0.5882352941176471,4.2,he_140,humaneval,none,1
0.7512652277946472,0.35294117647058826,1.2444444444444445,he_140,humaneval,truncation,0
0.6306299567222595,0.058823529411764705,1.0444444444444445,he_140,humaneval,tool_result_drop,0
0.7403916120529175,0.4117647058823529,0.8222222222222222,he_140,humaneval,over_summarization,0
0.759009838104248,0.2692307692307692,2.090909090909091,he_141,humaneval,none,1
0.7084202766418457,0.19230769230769232,0.6198347107438017,he_141,humaneval,truncation,0
0.49971866607666016,0.11538461538461539,0.18181818181818182,he_141,humaneval,tool_result_drop,0
0.36062681674957275,0.038461538461538464,0.17355371900826447,he_141,humaneval,over_summarization,0
0.7605695724487305,0.5,2.898876404494382,he_143,humaneval,none,1
0.7404516935348511,0.875,5.157894736842105,he_146,humaneval,none,1
0.33568161725997925,0.08333333333333333,0.43859649122807015,he_146,humaneval,over_summarization,0
0.84235680103302,0.7368421052631579,3.019230769230769,he_148,humaneval,none,1
0.7610119581222534,0.34210526315789475,0.5961538461538461,he_148,humaneval,tool_result_drop,0
0.7274525165557861,0.5806451612903226,2.1487603305785123,he_149,humaneval,none,1
0.5785433053970337,0.25806451612903225,0.6446280991735537,he_149,humaneval,truncation,0
0.17093753814697266,0.1935483870967742,0.19834710743801653,he_149,humaneval,tool_result_drop,0
0.4741973280906677,0.2903225806451613,0.2644628099173554,he_149,humaneval,over_summarization,0
0.731357991695404,0.8125,4.049180327868853,he_151,humaneval,none,1
0.7684749960899353,0.5625,0.9016393442622951,he_151,humaneval,over_summarization,0
0.717585027217865,0.5454545454545454,2.353982300884956,he_152,humaneval,none,1
0.5803093910217285,0.15151515151515152,0.1592920353982301,he_152,humaneval,over_summarization,0
0.654040515422821,0.5434782608695652,2.7549668874172184,he_153,humaneval,none,1
0.40429750084877014,0.17391304347826086,0.5562913907284768,he_153,humaneval,over_summarization,0
0.8312719464302063,0.26666666666666666,4.681818181818182,he_154,humaneval,none,1
0.4959472715854645,0.13333333333333333,1.1363636363636365,he_154,humaneval,tool_result_drop,0
0.7947655916213989,0.6363636363636364,8.4,he_155,humaneval,none,1
0.8082317113876343,0.7272727272727273,3.5,he_158,humaneval,none,1
0.6782953143119812,0.22727272727272727,1.0357142857142858,he_158,humaneval,truncation,0
0.6061246991157532,0.22727272727272727,0.6785714285714286,he_158,humaneval,tool_result_drop,0
0.7867181897163391,0.22727272727272727,0.44642857142857145,he_158,humaneval,over_summarization,0
0.7551564574241638,0.6153846153846154,1.5512820512820513,he_159,humaneval,none,1
0.6831904053688049,0.23076923076923078,0.46153846153846156,he_159,humaneval,truncation,0
0.6630727052688599,0.1794871794871795,0.33974358974358976,he_159,humaneval,tool_result_drop,0
0.6121067404747009,0.05128205128205128,0.1346153846153846,he_159,humaneval,over_summarization,0
0.6985555291175842,0.3888888888888889,2.6746031746031744,he_160,humaneval,none,1
0.5833966732025146,0.19444444444444445,0.5238095238095238,he_160,humaneval,over_summarization,0
0.7019867300987244,0.5333333333333333,4.7924528301886795,he_161,humaneval,none,1
0.5604748129844666,0.26666666666666666,1.4339622641509433,he_161,humaneval,truncation,0
0.3748736083507538,0.13333333333333333,0.8490566037735849,he_161,humaneval,tool_result_drop,0
0.5949001908302307,0.26666666666666666,0.8301886792452831,he_161,humaneval,over_summarization,0
0.7238275408744812,0.375,5.739130434782608,he_162,humaneval,none,1
0.664132833480835,0.125,1.6956521739130435,he_162,humaneval,truncation,0
0.5659840703010559,0.0,1.2608695652173914,he_162,humaneval,tool_result_drop,0
0.6710309982299805,0.0,0.5652173913043478,he_162,humaneval,over_summarization,0
0.6893284320831299,0.6666666666666666,13.0,mbpp_062,mbpp,none,1
0.6696025729179382,0.6666666666666666,12.090909090909092,mbpp_062,mbpp,entity_omission,0
0.7008974552154541,0.0,20.11111111111111,mbpp_086,mbpp,none,1
0.5589877367019653,1.0,28.363636363636363,mbpp_089,mbpp,none,1
0.43478262424468994,0.0,3.4545454545454546,mbpp_089,mbpp,over_summarization,0
0.6958474516868591,0.8888888888888888,9.047619047619047,mbpp_094,mbpp,none,1
-0.02017498016357422,0.0,0.23809523809523808,mbpp_094,mbpp,tool_result_drop,0
0.7536002993583679,0.8,8.588235294117647,mbpp_095,mbpp,none,1
0.6493486762046814,0.8,9.578947368421053,mbpp_098,mbpp,none,1
0.7230058908462524,0.6666666666666666,8.047619047619047,mbpp_099,mbpp,none,1
0.6323434710502625,0.6,15.235294117647058,mbpp_100,mbpp,none,1
0.34619101881980896,0.0,1.5294117647058822,mbpp_100,mbpp,over_summarization,0
0.7257646322250366,0.8,13.666666666666666,mbpp_104,mbpp,none,1
0.7307538390159607,0.8,4.066666666666666,mbpp_104,mbpp,truncation,0
0.6531956195831299,0.8,2.8,mbpp_104,mbpp,tool_result_drop,0
0.48648959398269653,0.0,19.76923076923077,mbpp_113,mbpp,none,1
0.4252952039241791,0.0,1.3846153846153846,mbpp_113,mbpp,over_summarization,0
0.6738235950469971,0.8,9.764705882352942,mbpp_118,mbpp,none,1
0.7090862393379211,0.8,14.133333333333333,mbpp_126,mbpp,none,1
0.5238233804702759,0.0,2.2666666666666666,mbpp_126,mbpp,over_summarization,0
0.741898238658905,0.8,12.105263157894736,mbpp_131,mbpp,none,1
0.5256149768829346,0.6666666666666666,13.8,mbpp_139,mbpp,none,1
0.6075282096862793,0.4,13.8,mbpp_140,mbpp,none,1
0.5643699765205383,0.6666666666666666,15.666666666666666,mbpp_141,mbpp,none,1
0.4777107238769531,0.6666666666666666,4.666666666666667,mbpp_141,mbpp,truncation,0
0.7131688594818115,0.6666666666666666,15.0,mbpp_142,mbpp,none,1
0.287662535905838,0.0,1.5,mbpp_142,mbpp,over_summarization,0
0.7486364245414734,1.0,10.058823529411764,mbpp_145,mbpp,none,1
0.580337643623352,0.25,12.4,mbpp_161,mbpp,none,1
0.5383266806602478,0.625,9.333333333333334,mbpp_162,mbpp,none,1
0.32933172583580017,0.375,2.5185185185185186,mbpp_162,mbpp,tool_result_drop,0
0.6679234504699707,0.42857142857142855,5.902439024390244,mbpp_223,mbpp,none,1
0.633025586605072,0.42857142857142855,4.2439024390243905,mbpp_223,mbpp,entity_omission,0
0.41175755858421326,0.0,1.024390243902439,mbpp_223,mbpp,over_summarization,0
0.6834925413131714,0.3333333333333333,19.77777777777778,mbpp_228,mbpp,none,1
0.5366520881652832,0.0,2.3333333333333335,mbpp_228,mbpp,over_summarization,0
0.7094853520393372,0.5714285714285714,6.956521739130435,mbpp_230,mbpp,none,1
0.6957289576530457,0.6666666666666666,9.75,mbpp_232,mbpp,none,1
0.6632952094078064,0.5,8.733333333333333,mbpp_238,mbpp,none,1
0.6342915296554565,0.0,1.4,mbpp_238,mbpp,over_summarization,0
0.6496179103851318,0.5714285714285714,5.545454545454546,mbpp_250,mbpp,none,1
0.6897178888320923,0.6666666666666666,20.0,mbpp_252,mbpp,none,1
0.7432191967964172,0.5,6.303030303030303,mbpp_255,mbpp,none,1
0.5034578442573547,0.0,1.0303030303030303,mbpp_255,mbpp,over_summarization,0
0.7043405175209045,0.6666666666666666,9.695652173913043,mbpp_256,mbpp,none,1
0.6283454895019531,0.4,8.5,mbpp_261,mbpp,none,1
0.7569728493690491,0.7142857142857143,7.458333333333333,mbpp_267,mbpp,none,1
0.7469295263290405,0.75,7.214285714285714,mbpp_271,mbpp,none,1
0.7176463007926941,0.8,10.1,mbpp_274,mbpp,none,1
0.6988741755485535,0.6666666666666666,12.058823529411764,mbpp_281,mbpp,none,1
0.7304865717887878,1.0,9.892857142857142,mbpp_283,mbpp,none,1
0.7026217579841614,0.6,5.571428571428571,mbpp_287,mbpp,none,1
0.750527560710907,0.5,9.057142857142857,mbpp_291,mbpp,none,1
0.6496084332466125,1.0,9.6875,mbpp_292,mbpp,none,1
0.5515062808990479,0.5,17.76923076923077,mbpp_293,mbpp,none,1
0.5166847109794617,0.0,2.0,mbpp_293,mbpp,over_summarization,0
0.5977650284767151,0.0,22.1,mbpp_297,mbpp,none,1
0.5897343754768372,0.625,6.84,mbpp_392,mbpp,none,1
0.7315304279327393,0.6666666666666666,14.727272727272727,mbpp_394,mbpp,none,1
0.637550413608551,0.2,10.647058823529411,mbpp_401,mbpp,none,1
0.5702734589576721,0.6666666666666666,9.75,task_001,hand_easy,none,1
0.5701524019241333,0.5,2.875,task_001,hand_easy,truncation,0
0.5776024460792542,0.5555555555555556,6.809523809523809,he_062,humaneval,none,1
0.5891997814178467,0.3888888888888889,2.0238095238095237,he_062,humaneval,truncation,0
0.5230026245117188,0.3888888888888889,2.6666666666666665,he_062,humaneval,tool_result_drop,0
0.778698205947876,0.3888888888888889,0.9285714285714286,he_062,humaneval,over_summarization,0
0.6031412482261658,0.6666666666666666,3.4743589743589745,he_084,humaneval,none,1
0.5477547645568848,0.7619047619047619,3.1466666666666665,he_116,humaneval,none,1
0.5572936534881592,0.3333333333333333,0.9333333333333333,he_116,humaneval,truncation,0
0.6376712322235107,0.48,4.103448275862069,he_122,humaneval,none,1
0.7604016661643982,0.6666666666666666,6.023255813953488,he_139,humaneval,none,1
0.5816230773925781,0.3333333333333333,1.5813953488372092,he_139,humaneval,tool_result_drop,0
0.5467466115951538,0.4782608695652174,2.962962962962963,he_142,humaneval,none,1
0.6259041428565979,0.34782608695652173,0.8888888888888888,he_142,humaneval,truncation,0
0.4764847159385681,0.21739130434782608,0.8425925925925926,he_142,humaneval,tool_result_drop,0
0.5707463026046753,0.21739130434782608,0.2962962962962963,he_142,humaneval,over_summarization,0
0.7592298984527588,0.6428571428571429,5.611111111111111,he_156,humaneval,none,1
0.5611575245857239,0.14285714285714285,0.5555555555555556,he_156,humaneval,over_summarization,0
0.6163774728775024,0.6,10.38888888888889,mbpp_012,mbpp,none,1
0.5946665406227112,0.4,10.055555555555555,mbpp_088,mbpp,none,1
0.629670262336731,0.4,9.833333333333334,mbpp_088,mbpp,entity_omission,0
0.8132076263427734,0.3333333333333333,13.2,mbpp_115,mbpp,none,1
0.7824069857597351,0.3333333333333333,3.933333333333333,mbpp_115,mbpp,truncation,0
0.6802862882614136,0.6,10.647058823529411,mbpp_133,mbpp,none,1
0.6048969030380249,0.6,3.176470588235294,mbpp_133,mbpp,truncation,0
0.5972422361373901,0.5555555555555556,7.5,mbpp_165,mbpp,none,1
0.0976366400718689,0.0,0.17857142857142858,mbpp_165,mbpp,tool_result_drop,0
0.7233514785766602,0.7142857142857143,14.6,mbpp_166,mbpp,none,1
0.6700072288513184,1.0,13.529411764705882,mbpp_167,mbpp,none,1
0.6848627328872681,0.8,6.764705882352941,mbpp_226,mbpp,none,1
0.5864954590797424,0.75,15.222222222222221,mbpp_227,mbpp,none,1
0.736814558506012,0.75,8.4375,mbpp_266,mbpp,none,1
0.7227051258087158,0.75,8.0,mbpp_266,mbpp,entity_omission,0
0.5634937882423401,0.0,19.77777777777778,mbpp_268,mbpp,none,1
0.6800931692123413,0.5,9.894736842105264,mbpp_285,mbpp,none,1
0.6964007616043091,0.75,13.7,mbpp_397,mbpp,none,1
0.6710094809532166,0.75,10.6,mbpp_397,mbpp,entity_omission,0
0.7450198531150818,0.6666666666666666,8.0,mbpp_406,mbpp,none,1
0.6508115530014038,0.4,12.705882352941176,mbpp_409,mbpp,none,1
0.5926356911659241,0.4,2.411764705882353,mbpp_409,mbpp,tool_result_drop,0
0.2721264064311981,0.0,2.411764705882353,mbpp_409,mbpp,over_summarization,0
0.7110005021095276,0.8,11.2,mbpp_422,mbpp,none,1
0.6350633502006531,0.3333333333333333,18.416666666666668,mbpp_428,mbpp,none,1
0.7046966552734375,0.6666666666666666,11.5,mbpp_436,mbpp,none,1
0.5941200852394104,0.5,15.0,mbpp_439,mbpp,none,1
0.6462323069572449,0.5,8.2,mbpp_441,mbpp,none,1
0.6103250980377197,0.0,13.636363636363637,mbpp_451,mbpp,none,1
0.667116641998291,0.75,13.142857142857142,mbpp_453,mbpp,none,1
0.3912009298801422,0.25,1.7142857142857142,mbpp_453,mbpp,over_summarization,0
0.5987099409103394,0.5,15.555555555555555,mbpp_454,mbpp,none,1
0.031248247250914574,0.0,0.5555555555555556,mbpp_454,mbpp,tool_result_drop,0
0.765716552734375,0.25,2.5555555555555554,mbpp_454,mbpp,over_summarization,0
0.7368500828742981,1.0,15.636363636363637,mbpp_457,mbpp,none,1
0.5692763328552246,0.6666666666666666,11.8,mbpp_458,mbpp,none,1
0.6585429906845093,0.3333333333333333,19.545454545454547,mbpp_459,mbpp,none,1
0.6283002495765686,1.0,16.166666666666668,mbpp_460,mbpp,none,1
0.3740179240703583,0.0,1.75,mbpp_460,mbpp,over_summarization,0
0.5620807409286499,0.0,22.23076923076923,mbpp_463,mbpp,none,1
0.7421115040779114,0.6666666666666666,18.4,mbpp_472,mbpp,none,1
0.4346853196620941,0.0,1.2666666666666666,mbpp_472,mbpp,over_summarization,0
0.8045717477798462,0.6,9.6875,mbpp_554,mbpp,none,1
0.1046188622713089,0.0,0.8125,mbpp_554,mbpp,tool_result_drop,0
0.658637523651123,0.0,14.538461538461538,mbpp_567,mbpp,none,1
0.668502688407898,0.3333333333333333,12.636363636363637,mbpp_568,mbpp,none,1
0.6577132940292358,0.8,10.533333333333333,mbpp_569,mbpp,none,1
0.6880335211753845,0.6666666666666666,10.8,mbpp_576,mbpp,none,1
0.6116882562637329,0.0,24.875,mbpp_583,mbpp,none,1
0.49622198939323425,0.6666666666666666,10.75,mbpp_586,mbpp,none,1
0.6579847931861877,1.0,11.714285714285714,mbpp_591,mbpp,none,1
0.7158524394035339,0.6666666666666666,18.90909090909091,mbpp_593,mbpp,none,1
0.7226412296295166,0.75,17.0,mbpp_596,mbpp,none,1
0.7667027711868286,0.75,5.076923076923077,mbpp_596,mbpp,truncation,0
0.6482115983963013,0.25,3.3846153846153846,mbpp_596,mbpp,tool_result_drop,0
0.5880219340324402,1.0,14.285714285714286,mbpp_602,mbpp,none,1
0.6707037091255188,0.75,18.846153846153847,mbpp_604,mbpp,none,1
0.5631749629974365,0.3333333333333333,12.0,mbpp_605,mbpp,none,1
0.6898171305656433,0.6666666666666666,16.75,mbpp_606,mbpp,none,1
0.6666787266731262,0.6666666666666666,5.0,mbpp_606,mbpp,truncation,0
0.6428452730178833,0.5,12.45,mbpp_611,mbpp,none,1
0.6506922841072083,0.6666666666666666,21.333333333333332,mbpp_618,mbpp,none,1
0.7024498581886292,0.6666666666666666,17.333333333333332,mbpp_618,mbpp,entity_omission,0
0.05990010127425194,0.0,0.5555555555555556,mbpp_618,mbpp,tool_result_drop,0
0.6703612804412842,0.25,13.0,mbpp_619,mbpp,none,1
0.7049028873443604,1.0,10.909090909090908,mbpp_624,mbpp,none,1
0.6577735543251038,0.75,12.533333333333333,mbpp_625,mbpp,none,1
0.7257932424545288,0.75,13.470588235294118,mbpp_627,mbpp,none,1
0.5209832787513733,0.6,11.384615384615385,mbpp_628,mbpp,none,1
0.7517694234848022,1.0,13.461538461538462,mbpp_629,mbpp,none,1
0.670383632183075,0.75,19.066666666666666,mbpp_637,mbpp,none,1
0.6627478003501892,0.75,13.266666666666667,mbpp_637,mbpp,entity_omission,0
0.6804250478744507,0.5,1.9333333333333333,mbpp_637,mbpp,over_summarization,0
0.6848875880241394,0.7142857142857143,9.26923076923077,mbpp_639,mbpp,none,1
0.6642740368843079,0.6,10.0,mbpp_720,mbpp,none,1
0.6129535436630249,0.75,8.125,mbpp_723,mbpp,none,1
0.6914729475975037,0.5555555555555556,7.03125,mbpp_726,mbpp,none,1
0.604276180267334,0.8333333333333334,12.533333333333333,mbpp_732,mbpp,none,1
0.6899856925010681,0.5,7.533333333333333,mbpp_732,mbpp,entity_omission,0
0.8434610366821289,0.4838709677419355,3.262135922330097,task_071,hand_hard,none,1
0.8239186406135559,0.0967741935483871,0.970873786407767,task_071,hand_hard,truncation,0
0.6023923754692078,0.03225806451612903,0.6893203883495146,task_071,hand_hard,tool_result_drop,0
0.6734443306922913,0.12903225806451613,0.3786407766990291,task_071,hand_hard,over_summarization,0
0.7078822255134583,0.4666666666666667,4.396551724137931,he_132,humaneval,none,1
0.777729868888855,0.26666666666666666,3.0689655172413794,he_132,humaneval,entity_omission,0
0.8823452591896057,0.4,0.6896551724137931,he_132,humaneval,over_summarization,0
0.6286177039146423,0.3333333333333333,11.666666666666666,mbpp_105,mbpp,none,1
0.5922790169715881,0.3333333333333333,2.5833333333333335,mbpp_105,mbpp,tool_result_drop,0
0.6354995369911194,0.0,20.25,mbpp_111,mbpp,none,1
0.6965960264205933,0.5,20.666666666666668,mbpp_135,mbpp,none,1
0.6413732171058655,0.8333333333333334,7.588235294117647,mbpp_171,mbpp,none,1
0.6500738859176636,0.6666666666666666,10.933333333333334,mbpp_244,mbpp,none,1
0.5501139163970947,0.3333333333333333,3.2666666666666666,mbpp_244,mbpp,truncation,0
0.6221088767051697,0.7777777777777778,7.285714285714286,mbpp_257,mbpp,none,1
0.7765755653381348,0.375,12.904761904761905,mbpp_308,mbpp,none,1
0.7192499041557312,1.0,16.75,mbpp_412,mbpp,none,1
0.6558455228805542,0.5,9.411764705882353,mbpp_424,mbpp,none,1
0.6663119196891785,0.6666666666666666,15.357142857142858,mbpp_471,mbpp,none,1
0.7750660181045532,1.0,19.666666666666668,mbpp_558,mbpp,none,1
0.5954676270484924,0.75,8.714285714285714,mbpp_566,mbpp,none,1
0.7130006551742554,1.0,9.625,mbpp_573,mbpp,none,1
0.6339128613471985,0.25,17.923076923076923,mbpp_579,mbpp,none,1
0.6109112501144409,0.25,14.846153846153847,mbpp_579,mbpp,entity_omission,0
0.4849981367588043,0.25,4.153846153846154,mbpp_579,mbpp,tool_result_drop,0
0.6552683115005493,0.6666666666666666,11.363636363636363,mbpp_620,mbpp,none,1
0.6274457573890686,0.75,13.133333333333333,mbpp_725,mbpp,none,1
0.6596023440361023,0.8333333333333334,13.947368421052632,mbpp_733,mbpp,none,1
0.7262654304504395,0.5,12.722222222222221,mbpp_737,mbpp,none,1
0.7008575201034546,0.3333333333333333,27.636363636363637,mbpp_738,mbpp,none,1
0.7340781688690186,0.3333333333333333,8.272727272727273,mbpp_738,mbpp,truncation,0
0.6931670904159546,0.25,13.4375,mbpp_740,mbpp,none,1
0.6577441096305847,0.3333333333333333,17.9,mbpp_742,mbpp,none,1
0.7282523512840271,0.5,15.5,mbpp_743,mbpp,none,1
0.7262547612190247,0.0,13.666666666666666,mbpp_744,mbpp,none,1
0.7411611080169678,0.75,6.633333333333334,mbpp_746,mbpp,none,1
0.6507021188735962,0.5,1.9666666666666666,mbpp_746,mbpp,truncation,0
0.6395465135574341,0.25,1.2333333333333334,mbpp_746,mbpp,tool_result_drop,0
0.7044492959976196,0.6,11.8125,mbpp_748,mbpp,none,1
0.6787565350532532,0.8571428571428571,7.4,mbpp_752,mbpp,none,1
0.7109401822090149,0.75,5.948717948717949,mbpp_754,mbpp,none,1
0.447523832321167,0.08333333333333333,0.5897435897435898,mbpp_754,mbpp,over_summarization,0
0.7404932379722595,0.5833333333333334,8.871794871794872,mbpp_758,mbpp,none,1
0.44882869720458984,0.08333333333333333,0.8205128205128205,mbpp_758,mbpp,over_summarization,0
0.6629037261009216,0.6,20.333333333333332,mbpp_759,mbpp,none,1
0.8071101903915405,0.75,12.555555555555555,mbpp_760,mbpp,none,1
0.7332274913787842,1.0,8.958333333333334,mbpp_762,mbpp,none,1
0.5709619522094727,0.375,1.6666666666666667,mbpp_762,mbpp,over_summarization,0
0.675024688243866,0.75,13.538461538461538,mbpp_764,mbpp,none,1
0.7381507158279419,0.5555555555555556,8.75,mbpp_767,mbpp,none,1
0.6857973337173462,0.5,15.357142857142858,mbpp_778,mbpp,none,1
0.6448178887367249,0.45454545454545453,6.973684210526316,mbpp_779,mbpp,none,1
0.6493455767631531,0.5,14.0,mbpp_784,mbpp,none,1
0.6507646441459656,0.5,13.235294117647058,mbpp_784,mbpp,entity_omission,0
0.6841048002243042,0.0,23.5,mbpp_785,mbpp,none,1
0.7327991127967834,0.0,7.0,mbpp_785,mbpp,truncation,0
0.6666776537895203,0.5,14.0,mbpp_793,mbpp,none,1
0.5902438163757324,0.3333333333333333,14.176470588235293,mbpp_794,mbpp,none,1
0.5114582777023315,0.75,15.0,mbpp_796,mbpp,none,1
0.251759797334671,0.0,2.6153846153846154,mbpp_796,mbpp,over_summarization,0
0.6479014754295349,1.0,12.818181818181818,mbpp_798,mbpp,none,1
0.6521046757698059,0.3333333333333333,28.0,mbpp_800,mbpp,none,1
0.5831297039985657,0.5,11.625,mbpp_803,mbpp,none,1
0.6334813833236694,0.75,11.117647058823529,mbpp_804,mbpp,none,1
0.6529263257980347,0.7142857142857143,9.578947368421053,mbpp_805,mbpp,none,1
0.25903594493865967,0.0,1.631578947368421,mbpp_805,mbpp,over_summarization,0
0.6913143396377563,1.0,29.28813559322034,he_145,humaneval,none,1
0.6913143396377563,0.5714285714285714,8.779661016949152,he_145,humaneval,truncation,0
